paper_id	mfn_authors	unknown_authors	publication_date	year	title	journal	volume	issue	page_info	publisher	identifier_type	upload_id	access	publication_type	publication_subtype	keyword
2040	Kruijer, T.	"Borg, L.; Wimpenny, J.; Sio, C."	2020-05-07	2020	Onset of magma ocean solidification on Mars inferred from Mn-Cr chronometry	Earth and Planetary Science Letters	542		116315	Elsevier BV	doi	10.1016/j.epsl.2020.116315	closed_access	artikel	wissartikel	"Earth and Planetary Sciences (miscellaneous); Space and Planetary Science; Geochemistry and Petrology; Geophysics; Department: Impact and Meteorite Research; Collection: Meteoriten; Laboratory: Isotope laboratories"
2041	Kruijer, T.	"Kleine, T.; Budde, G.; Burkhardt, C.; Worsham, E.; Morbidelli, A.; Nimmo, F."	2020-05-12	2020	The Non-carbonaceous–Carbonaceous Meteorite Dichotomy	Space Science Reviews	216		Article number: 55	Springer Science and Business Media LLC	doi	10.1007/s11214-020-00675-w	open_access	artikel	wissartikel	"Space and Planetary Science; Astronomy and Astrophysics; Department: Impact and Meteorite Research"
2042	Schobben, M.	"Sleveland, A.; Zuchuat, V.; Svensen, H.; Planke, S.; Bond, D.; Marcelis, F.; Newton, R.; Wignall, P.; Poulton, S."	2020-08-17	2020	A nutrient control on marine anoxia during the end-Permian mass extinction	Nature Geoscience			640-646	Springer Science and Business Media LLC	doi	10.1038/s41561-020-0622-1	closed_access	artikel	peerrevartikel	"General Earth and Planetary Sciences; Department: Diversity Dynamics; Laboratory: Isotope laboratories"
2044	Schmitt, R.		2020-11-01	2020	Diamanten aus Deutschland ?	Wissensdinge			212-213	Reimer Verlag	internal-id	e549c9dd-6c84-4af8-8121-ad677e727e22	closed_access	artikel	sammelbandbeitrag	"This publication cites MfN collection specimens; This publication is a species description; Department: Collection Development; Collection: Mineralogie/Petrographie; Laboratory: Geochemical and microanalytical facilities"
2045	Schmitt, R.		2020-11-01	2020	Diamonds from Germany ?	The Nature of Things			212-213	Reimer Verlag	internal-id	1ffd3b2c-6f69-4dbb-9914-5ba55e7ba406	closed_access	artikel	sammelbandbeitrag	"This publication cites MfN collection specimens; This publication is a species description; Department: Collection Development; Collection: Mineralogie/Petrographie; Laboratory: Geochemical and microanalytical facilities"
2058	"Hermannstädter, A.; Heumann, I.; Pannhorst, K."		2020-11-09	2020	Wissensdinge				304	Dietrich Reimer Verlag	internal-id	d5560c63-4054-4b10-ad2e-c8b0da3948d7	embargoed_access	sammelband		"This publication cites MfN collection specimens; Department: Humanities of Nature"
2059	"Hermannstädter, A.; Heumann, I.; Pannhorst, K."		2020-11-09	2020	The Nature of Things				304	Dietrich Reimer Verlag	internal-id	f5c34b7e-88af-42ee-82f3-ef229f4fcde4	embargoed_access	sammelband		"This publication cites MfN collection specimens; Department: Humanities of Nature"
2060	"Hermannstädter, A.; Heumann, I.; Pannhorst, K."		2020-11-09	2020	Fisch und Wissensding	Wissensdinge.Geschichten aus dem Naturkundemuseum			10-25	Dietrich Reimer Verlag	internal-id	7429561c-7802-4949-ab46-15006cb6c81e	embargoed_access	artikel	sammelbandbeitrag	"Department: Humanities of Nature; This publication cites MfN collection specimens; Collection: Historische Bild- und Schriftgutsammlung"
2061	"Hermannstädter, A.; Heumann, I.; Pannhorst, K."		2020-11-09	2020	Things of Nature and the Nature of Things	The Nature of Things			10-25	Dietrich Reimer Verlag	internal-id	f2b05d07-18fd-431a-9fa5-393364d14aed	embargoed_access	artikel	sammelbandbeitrag	"This publication cites MfN collection specimens; Department: Humanities of Nature; Collection: Historische Bild- und Schriftgutsammlung"
2081	Neumann, C.	"Haug, C.; Reumer, J.; Haug, J.; Arillo, A.; Audo, D.; Azar, D.; Baranov, V.; Beutel, R.; Charbonnier, S.; Feldmann, R.; Foth, C.; Fraaije, R.; Frenzel, P.; Gašparič, R.; Greenwalt, D.; Harms, D.; Hyžný, M.; Jagt, J.; Jagt-Yazykova, E.; Jarzembowski, E.; Kerp, H.; Kirejtshuk, A.; Klug, C.; Kopylov, D.; Kotthoff, U.; Kriwet, J.; Kunzmann, L.; Mckellar, R.; Nel, A.; Nützel, A.; Perrichot, V.; Pint, A.; Rauhut, O.; Schneider, J.; Schram, F.; Schweigert, G.; Selden, P.; Szwedo, J.; Van Bakel, B.; Van Eldijk, T.; Vega, F.; Wang, B.; Wang, Y.; Xing, L.; Reich, M."	2020-08-08	2020	Comment on the letter of the Society of Vertebrate Paleontology (SVP) dated April 21, 2020 regarding “Fossils from conflict zones and reproducibility of fossil-based scientific data”: the importance of private collections	PalZ	94	3	413-429	Springer Science and Business Media LLC	doi	10.1007/s12542-020-00522-x	open_access	artikel	wissartikel	"Palaeontology; Department: Collection Development"
2082	Hampe, O.	Montañez-Rivera, I.	2020-08-07	2020	An unfamiliar physeteroid periotic (Cetacea: Odontoceti) from the German middle–late Miocene North Sea basin at Groß Pampau	Fossil Record	23	2	151-168	Copernicus	doi	10.5194/fr-23-151-2020	open_access	artikel	peerrevartikel	Department: Evolutionary Morphology
2083	Fröbisch, N.	"Atkins, J.; Sourges, P.; Reisz, R.; Maddin, H."	2020-08-19	2020	Late ontogeny in the small Early Permian amphibamiform dissorophoid Pasawioops mayi	Journal of Vertebrate Paleontology	40	2	e1772800	Informa UK Limited	doi	10.1080/02724634.2020.1772800	closed_access	artikel	peerrevartikel	Palaeontology
2084	"Macdougall, M.; Verrière, A.; Fröbisch, J."	"Wintrich, T.; Leblanc, A.; Fernandez, V."	2020-04-28	2020	Conflicting evidence for the use of caudal autotomy in mesosaurs	Scientific Reports	10	1	Article Number: 7184	Springer Science and Business Media LLC	doi	10.1038/s41598-020-63625-0	open_access	artikel	peerrevartikel	"Multidisciplinary; Department: Diversity Dynamics"
2085		"Sholihah, A.; Delrieu-Trottin, E.; Sukmono, T.; Dahruddin, H.; Risdawati, R.; Elvyra, R.; Wibowo, A.; Kustiati, K.; Busson, F.; Sauri, S.; Nurhaman, U.; Dounias, E.; Zein, M.; Fitriana, Y.; Utama, I.; Muchlisin, Z.; Agnèse, J.; Hanner, R.; Wowor, D.; Steinke, D.; Keith, P.; Rüber, L.; Hubert, N."	2020-02-18	2020	Disentangling the taxonomy of the subfamily Rasborinae (Cypriniformes, Danionidae) in Sundaland using DNA barcodes	Scientific Reports	10	1	Article Number: 2818	Springer Science and Business Media LLC	doi	10.1038/s41598-020-59544-9	open_access	artikel	peerrevartikel	"Multidisciplinary; Department: Biodiversity Discovery"
2086	Von Rintelen, T.	"Russell, J.; Vogel, H.; Bijaksana, S.; Melles, M.; Deino, A.; Hafidz, A.; Haffner, D.; Hasberg, A.; Morlock, M.; Sheppard, R.; Stelbrink, B.; Stevenson, J."	2020-07-11	2020	The late quaternary tectonic, biogeochemical, and environmental evolution of ferruginous Lake Towuti, Indonesia	Palaeogeography, Palaeoclimatology, Palaeoecology	556		Article Number: 109905	Elsevier BV	doi	10.1016/j.palaeo.2020.109905	closed_access	artikel	peerrevartikel	"Earth-Surface Processes; Palaeontology; Ecology, Evolution, Behavior and Systematics; Oceanography; Department: Diversity Dynamics"
2088	"Rozzi, R.; Varela, S."	"Bover, P.; Martin, J."	2020-08-18	2020	Causal explanations for the evolution of ‘low gear’ locomotion in insular ruminants	Journal of Biogeography	47	10	2274-2285	Wiley	doi	10.1111/jbi.13942	open_access	artikel	peerrevartikel	"Ecology;Ecology, Evolution, Behavior and Systematics"
2089		"Di Cesare, A.; Dzhembekova, N.; Cabello-Yeves, P.; Eckert, E.; Slabakova, V.; Slabakova, N.; Peneva, E.; Bertoni, R.; Corno, G.; Salcher, M.; Kamburska, L.; Bertoni, F.; Rodriguez-Valera, F.; Moncheva, S.; Callieri, C."	2020-08-12	2020	Genomic Comparison and Spatial Distribution of Different Synechococcus Phylotypes in the Black Sea	Frontiers in Microbiology	11		Article Number: 1979	Frontiers Media SA	doi	10.3389/fmicb.2020.01979	open_access	artikel	peerrevartikel	"Microbiology (medical); Microbiology; Department: Humanities of Nature"
2090	"Emmrich, M.; Rödel, M."	"Vences, M.; Ernst, R.; Köhler, J.; Barej, M.; Glaw, F."	2020-09-01	2020	A guild classification system proposed for anuran advertisement calls	Zoosystematics and Evolution	96	2	515-525	Pensoft Publishers	doi	10.3897/zse.96.38770	open_access	artikel	peerrevartikel	"Ecology, Evolution, Behavior and Systematics; Department: Diversity Dynamics"
2091	Freyhof, J.	"Kaya, C.; Turan, D.; Kalayci, G.; Bayçelebi, E."	2020-08-28	2020	The westernmost known population of Paracobitis (Teleostei, Nemacheilidae), with the description of a new species from the Euphrates River in southern Anatolia	Zootaxa	4838	4	525-534	Magnolia Press	doi	10.11646/zootaxa.4838.4.6	closed_access	artikel	peerrevartikel	"Department: Biodiversity Discovery; Collection: Pisces"
2092	"Fernandez, A.; Knörnschild, M."		2020-08-14	2020	Pup Directed Vocalizations of Adult Females and Males in a Vocal Learning Bat	Frontiers in Ecology and Evolution	8		Article Number: 265	Frontiers Media SA	doi	10.3389/fevo.2020.00265	open_access	artikel	peerrevartikel	Department: Evolutionary Morphology
2093	Stephan, W.	John, S.	2020-08-18	2020	Polygenic Adaptation in a Population of Finite Size	Entropy	22	8	1-11	MDPI AG	doi	10.3390/e22080907	open_access	rezension	peerrevartikel	"General Physics and Astronomy; Department: Microevolution"
2094	Yamasaki, H.	"Herranz, M.; Sørensen, M."	2020-05-21	2020	An interactive identification key to species of Echinoderidae (Kinorhyncha)	Zoologischer Anzeiger	287		14-16	Elsevier BV	doi	10.1016/j.jcz.2020.05.002	closed_access	artikel	peerrevartikel	"Animal Science and Zoology; Department: Biodiversity Discovery"
2095	Von Rintelen, T.	"Böhm, M.; Dewhurst-Richman, N.; Seddon, M.; Ledger, S.; Albrecht, C.; Allen, D.; Bogan, A.; Cordeiro, J.; Cummings, K.; Cuttelod, A.; Darrigran, G.; Darwall, W.; Fehér, Z.; Gibson, C.; Graf, D.; Köhler, F.; Lopes-Lima, M.; Pastorino, G.; Perez, K.; Smith, K.; Van Damme, D.; Vinarski, M.; Von Proschwitz, T.; Aldridge, D.; Aravind, N.; Budha, P.; Clavijo, C.; Van Tu, D.; Gargominy, O.; Ghamizi, M.; Haase, M.; Hilton-Taylor, C.; Johnson, P.; Kebapçı, Ü.; Lajtner, J.; Lange, C.; Lepitzki, D.; Martínez-Ortí, A.; Moorkens, E.; Neubert, E.; Pollock, C.; Prié, V.; Radea, C.; Ramirez, R.; Ramos, M.; Santos, S.; Slapnik, R.; Son, M.; Stensgaard, A.; Collen, B."	2020-09-12	2020	The conservation status of the world’s freshwater molluscs	Hydrobiologia			1-24	Springer Science and Business Media LLC	doi	10.1007/s10750-020-04385-w	closed_access	artikel	peerrevartikel	"Aquatic Science; Pollution; General Environmental Science; Department: Biodiversity Discovery"
2096	Freyhof, J.	"Kaya, C.; Turan, D.; Bayçelebi, E.; Kalayci, G."	2020-07-02	2020	Oxynoemacheilus cilicicus, a new nemacheilid loach from the Göksu River in southern Anatolia (Teleostei: Nemacheilidae)	Zootaxa	4808	2	284-300	Magnolia Press	doi	10.11646/zootaxa.4808.2.3	closed_access	artikel	peerrevartikel	"Department: Biodiversity Discovery; Collection: Pisces"
2097	Günther, R.	"Richards, S.; Tjaturadi, B.; Krey, K."	2020-08-04	2020	Two new microhylid frog species of the genus Xenorhina Peters, 1863 from the Raja Ampat Islands, Indonesia	Vertebrate Zoology	70	3	333-347	Senckenberg Museum für Tierkunde, Dresden	internal-id	72f37c23-3f94-48dd-8a4c-6d1602194b28	open_access	artikel	peerrevartikel	Department: Evolutionary Morphology
2098	Ferner, K.		2020-09-25	2020	Development of the skin in the eastern quoll (            Dasyurus viverrinus            ) with focus on cutaneous gas exchange in the early postnatal period	Journal of Anatomy	238	2	426-445	Wiley	doi	10.1111/joa.13316	open_access	artikel	peerrevartikel	"Anatomy;Developmental Biology;Cell Biology;Ecology, Evolution, Behavior and Systematics;Molecular Biology;Histology"
2099	"Hampe, O.; Schwarz, D.; Witzmann, F."	"Hamm, C.; Makovicky, P.; Brochu, C.; Reiter, R.; Asbach, P."	2020-11-03	2020	A comprehensive diagnostic approach combining phylogenetic disease bracketing and CT imaging reveals osteomyelitis in a Tyrannosaurus rex	Scientific Reports	10	1	Artice number 18897	Springer Science and Business Media LLC	doi	10.1038/s41598-020-75731-0	open_access	artikel	peerrevartikel	Multidisciplinary
2100	Hampe, O.	"Becker, S.; Hartkopf-Fröder, C.; Reisdorf, A.; Schrijver, D.; Seimet, D.; Weber, H."	2020-10-19	2020	Teilskelett einer Seekuh (Sirenia) aus dem Oberoligozän von Ratingen-Ost	Archäologie im Rheinland	2019		53-55		internal-id	9e578832-5d31-49f0-89ea-cf7033b92cb1	closed_access	artikel	wissartikel	Department: Evolutionary Morphology
2106		Haklay, M.	2020-04-01	2020	ECSA's Characteristics of Citizen Science				1-6	Zenodo	doi	10.5281/zenodo.3758668	open_access	gutachten	stellungnahmen	Department: Science in Society
2107	Weißpflug, M.		2020-05-14	2020	HANNAH ARENDT: FREIHEIT IST NUR IN DEN GRENZEN DER NATUR MÖGLICH	DHM-Blog				DHM	internal-id	0db03fb8-cb3e-4e4a-9546-68c8b5a333ae	open_access	artikel	populartikel	Department: Science in Society
2108	"Ruedas, T.; Wünnemann, K."	"Grenfell, J.; Rauer, H."	2020-09-21	2020	Impact-atmosphere-interior interactions in terrestrial planets	Europlanet Science Congress 2020			Abstract EPSC2020-783		doi	10.5194/epsc2020-783	closed_access	konfpo	poster	Department: Impact and Meteorite Research
2109	Ruedas, T.	"Collinet, M.; Plesa, A.; Schwinger, S.; Breuer, D."	2020-12-14	2020	Modeling melting of the Martian mantle and crust-mantle differentiation with global thermochemical evolution models				1-14	American Geophysical Union	doi	10.1002/essoar.10504950.1	open_access	konfpo	poster	Department: Impact and Meteorite Research
2110	Ruedas, T.	Breuer, D.	2020-10-31	2020	Electrical and seismological structure of the martian mantle and the detectability of impact-generated anomalies	Icarus	358		114176	Elsevier	doi	10.1016/j.icarus.2020.114176	closed_access	artikel	peerrevartikel	Department: Impact and Meteorite Research
2112	Korn, D.	"Bartzsch, K.; Ebbighausen, V.; Weyer, D."	2020-09-01	2020	The Late Devonian ammonoid subfamily Paratornoceratinae	Neues Jahrbuch für Geologie und Paläontologie - Abhandlungen	297	3	245-285	Schweizerbart	doi	10.1127/njgpa/2020/0924	closed_access	artikel	peerrevartikel	"Palaeontology; Department: Biodiversity Discovery; Collection: Fossile Cephalopoden, Cnidaria"
2113	Korn, D.	"Hairapetian, V.; Gholamalian, H."	2020-09-01	2020	Gigantism in Late Devonian ammonoids from Chahriseh (Central Iran)	Neues Jahrbuch für Geologie und Paläontologie - Abhandlungen	297	3	287-294	Schweizerbart	doi	10.1127/njgpa/2020/0925	closed_access	artikel	peerrevartikel	"Palaeontology; Department: Diversity Dynamics"
2114	Günther, R.	Richards, S.	2020-03-21	2020	Two New Frog Species of the Genus <i>Copiula</i> Mehely, 1901 (Anura, Microhylidae, Asterophryinae) from Southern Papua New Guinea	Russian Journal of Herpetology	27	1	41-53	Folium Publishing Company	doi	10.30906/1026-2296-2020-27-1-41-53	closed_access	artikel	peerrevartikel	"Animal Science and Zoology; Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery"
2115	Marchetti, L.	"Belvedere, M.; Voigt, S.; Klein, H.; Castanera, D.; Díaz-Martínez, I.; Marty, D.; Xing, L.; Feola, S.; Melchor, R."	2020-08-08	2020	Reply to discussion of “Defining the morphological quality of fossil footprints. Problems and principles of preservation in tetrapod ichnology with examples from the Palaeozoic to the present” by Marchetti et al. (2019)	Earth-Science Reviews	208		Article Number: 103319	Elsevier BV	doi	10.1016/j.earscirev.2020.103319	closed_access	artikel	wissartikel	"General Earth and Planetary Sciences; Department: Diversity Dynamics"
2116	Freyhof, J.	Yoğurtçuoğlu, B.	2020-07-13	2020	A proposal for a new generic structure of the killifish family Aphaniidae, with the description of Aphaniops teimorii (Teleostei: Cyprinodontiformes	Zootaxa	4810	3	421-451	Magnolia Press	doi	10.11646/zootaxa.4810.3.2	closed_access	artikel	peerrevartikel	"Department: Biodiversity Discovery; Collection: Pisces"
2117		"Ferri, F.; Cesare, B.; Bartoli, O.; Ferrero, S.; Palmeri, R.; Remusat, L.; Poli, S."	2020-07-18	2020	Melt inclusions at MT. Edixon (Antarctica): Chemistry, petrology and implications for the evolution of the Lanterman range	Lithos	374		Article Number: 105685	Elsevier BV	doi	10.1016/j.lithos.2020.105685	closed_access	artikel	peerrevartikel	"Geochemistry and Petrology; Department: Impact and Meteorite Research"
2118	Korn, D.	"Belka, Z.; Dopieralska, J.; Jakubowicz, M.; Skompski, S.; Walczak, A.; Siepak, M."	2020-09-05	2020	Nd isotope record of ocean closure archived in limestones of the Devonian–Carboniferous carbonate platform, Greater Karatau, southern Kazakhstan	Journal of the Geological Society			jgs2020-077	Geological Society of London	doi	10.1144/jgs2020-077	closed_access	artikel	peerrevartikel	"Geology; Department: Diversity Dynamics"
2119	Blom, M.	"Peona, V.; Xu, L.; Burri, R.; Sullivan, S.; Bunikis, I.; Liachko, I.; Haryoko, T.; Jønsson, K.; Zhou, Q.; Irestedt, M.; Suh, A."	2020-09-16	2020	Identifying the causes and consequences of assembly gaps using a multiplatform genome assembly of a bird‐of‐paradise	Molecular Ecology Resources	21	1	263-286	Wiley	doi	10.1111/1755-0998.13252	open_access	artikel	peerrevartikel	"Biotechnology; Genetics; Ecology, Evolution, Behavior and Systematics; Department: Microevolution"
2121	Patzschke, E.	Opitz, I.	2020-06-30	2020	Ein Basisprozess für den Wissenstransfer				1-44		doi	10.7479/h29m-8p68	open_access	graueliteratur	bericht	Department: Science in Society
2122	Sadowski, E.	"Schmidt, A.; Denk, T."	2020-12-01	2020	Staminate inflorescences with in situ pollen from Eocene Baltic amber reveal high diversity in Fagaceae (oak family)	Willdenowia	50	3	405-517	Botanic Garden and Botanical Museum Berlin, Freie Universitaet Berlin	doi	10.3372/wi.50.50303	open_access	artikel	wissartikel	"Plant Science; Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery; Collection: Paläo- und Känophytikum"
2123	"Zilch, M.; Faber, A."		2020-10-01	2020	Umwelt- und Naturbildung am Museum für Naturkunde Berlin	kjl&m	4/2020		73-76	kopaed verlagsgmbh	internal-id	6ef81131-4699-4542-a5f2-3646b7cd9d2c	closed_access	artikel	wissartikel	Department: Education and Exhibition
2124	Wünnemann, K.	"Lompa, T.; Miljković, K.; Wahl, D.; Padovan, S."	2020-10-08	2020	Numerical modeling of farside impact structures on the Moon constrained by gravity data	EPSC Abstracts	14		EPSC2020-305	Copernicus GmbH	doi	10.5194/epsc2020-305	open_access	konfpo	konferenzbeitragpaper	Department: Impact and Meteorite Research
2126	Blaimer, B.	"Gotzek, D.; Brady, S.; Buffington, M."	2020-11-23	2020	Comprehensive phylogenomic analyses re-write the evolution of parasitism within cynipoid wasps	BMC Evolutionary Biology	20		Article number: 155	Springer Science and Business Media LLC	doi	10.1186/s12862-020-01716-2	open_access	artikel	wissartikel	"Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery"
2127	Blaimer, B.		2020-01-13	2020	Crematogaster	Encyclopedia of Social Insects			1-5	Springer International Publishing	doi	10.1007/978-3-319-90306-4_159-1	closed_access	buch	buchfachbuch	Department: Biodiversity Discovery
2128	Blaimer, B.	"Cruaud, A.; Delvare, G.; Nidelet, S.; Sauné, L.; Ratnasingham, S.; Chartois, M.; Gates, M.; Brady, S.; Faure, S.; Noort, S.; Rossi, J.; Rasplus, J."	2020-04-20	2020	Ultra‐Conserved Elements and morphology reciprocally illuminate conflicting phylogenetic hypotheses in Chalcididae (Hymenoptera, Chalcidoidea)	Cladistics			1-35	Wiley	doi	10.1111/cla.12416	closed_access	artikel	wissartikel	"Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery"
2129	Blaimer, B.	"Rasplus, J.; Brady, S.; Burks, R.; Delvare, G.; Fisher, N.; Gates, M.; Gauthier, N.; Gumovsky, A.; Hansson, C.; Heraty, J.; Fusu, L.; Nidelet, S.; Pereira, R.; Sauné, L.; Ubaidillah, R.; Cruaud, A."	2020-09-23	2020	A first phylogenomic hypothesis for Eulophidae (Hymenoptera, Chalcidoidea)	Journal of Natural History			597-609	Informa UK Limited	doi	10.1080/00222933.2020.1762941	closed_access	artikel	wissartikel	"Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery"
2130	"Ebel, R.; Müller, J.; Ramm, T.; Amson, E."	Hipsley, C.	2020-11-30	2020	First evidence of convergent lifestyle signal in reptile skull roof microanatomy	BMC Biology	18	1	1-18	Springer Nature	doi	https://doi.org/10.1186/s12915-020-00908	open_access	artikel	peerrevartikel	"Department: Evolutionary Morphology; This publication cites MfN collection specimens; Collection: Reptilien, Amphibien; Laboratory: 3D laboratory [CT, surface scan, photogrammetry, digital visualisation]"
2140	"Reddin, C.; Aberhan, M."	"Kocsis, Á.; Kiessling, W."	2020-11-24	2020	Victims of ancient hyperthermal events herald the fates of marine clades and traits under global warming	Global Change Biology			1-11	Wiley	doi	10.1111/gcb.15434	open_access	artikel	wissartikel	"Ecology; Global and Planetary Change; General Environmental Science; Environmental Chemistry; Department: Diversity Dynamics"
2141		Bertoni, F.	2020-06-29	2020	Soiling Mars:	Thinking with Soils			107-122	Bloomsbury Publishing Plc	doi	10.5040/9781350109568.ch-007	closed_access	artikel	sammelbandbeitrag	Department: Humanities of Nature
2142	Ohl, M.	"Li, H.; Wu, C.; Liu, X."	2020-08-18	2020	A new sexually dimorphic mantidfly species of Allomantispa Liu et al., 2015 from China (Neuroptera: Mantispidae)	Journal of Asia-Pacific Entomology			988-1002	Elsevier BV	doi	10.1016/j.aspen.2020.08.009	closed_access	artikel	peerrevartikel	"Insect Science; This publication cites MfN collection specimens; This publication is a species description; Department: Biodiversity Discovery; Collection: Hymenoptera"
2143	Ohl, M.	"Snyman, L.; Pirk, C.; Sole, C."	2020-04-16	2020	A review of the biology and biogeography of Mantispidae (Neuroptera)	Insect Systematics & Evolution			1-42	Brill	doi	10.1163/1876312x-bja10002	closed_access	artikel	peerrevartikel	"Ecology; Insect Science; Ecology, Evolution, Behavior and Systematics; Department: Biodiversity Discovery; Collection: Hymenoptera"
2145	Lentge-Maaß, N.	"Neiber, M.; Gimnich, F.; Glaubrecht, M."	2020-12-07	2020	Evolutionary systematics of the viviparous gastropod Sermyla (Gastropoda: Cerithioidea: Thiaridae), with the description of a new species	Zoological Journal of the Linnean Society			Article nr: zlaa120	Oxford University Press (OUP)	doi	10.1093/zoolinnean/zlaa120	open_access	artikel	peerrevartikel	"Animal Science and Zoology; Ecology, Evolution, Behavior and Systematics; This publication cites MfN collection specimens; Department: Biodiversity Discovery; Collection: Mollusca; Collection: DNA-/Gewebesammlung; Laboratory: DNA-lab; This publication is a taxonomic revision; This publication is a species description"
2147	"Ziegler, J.; Pohl, J."	Evenhuis, N.	2020-12-01	2020	Die Reise des Entomologen Hermann Loew nach Kleinasien in den Jahren 1841-1842	Contributions to entomology	70	2	203-271	Senckenberg Gesellschaft für Naturforschung	doi	10.21248/contrib.entomol.40.2.203-271		artikel	peerrevartikel	"This publication cites MfN collection specimens; Collection: Diptera, Siphonaptera; Department: Collection Development"
2148	Frahnert, S.	"Marini, M.; Hall, L.; Bates, J.; Steinheimer, F.; Mcgowan, R.; Silveira, L.; Lijtmaer, D.; Tubaro, P.; Córdoba-Córdoba, S.; Gamauf, A.; Greeney, H.; Schweizer, M.; Kamminga, P.; Cibois, A.; Vallotton, L.; Russell, D.; Robinson, S.; Sweet, P.; Corado, R.; Heming, N."	2020-07-24	2020	The five million bird eggs in the world’s museum collections are an invaluable and underused resource	The Auk	137	4		Oxford University Press (OUP)	doi	10.1093/auk/ukaa036	closed_access	artikel	peerrevartikel	"Animal Science and Zoology; Ecology, Evolution, Behavior and Systematics; Department: Collection Development"
2149	"Bendel, E.; Westphal, N.; Frahnert, S."	Frahnert, K.	2020-03-01	2020	Visualization of the acoustic organ of Pygoscelis papua (Spheniscidae, Aves) via diceCT at the Museum für Naturkunde Berlin					MfN	doi	10.7479/a4t6-sn92	open_access	datenpublikation		Department: Science Data Management
2152	"Knörnschild, M.; Fernandez, A."		2020-11-12	2020	Do Bats Have the Necessary Prerequisites for Symbolic Communication?	Frontiers in Psychology	11		571678	Frontiers Media SA	doi	10.3389/fpsyg.2020.571678		artikel	peerrevartikel	"General Psychology; Department: Microevolution"
2153	Schlüter, N.	"Püttmann, T.; Ifrim, C.; Akyüz, A.; Buzkan, I."	2020-08-28	2020	Late Cretaceous (Campanian) echinoids from the northern Tethyan province (Zonguldak, northern Turkey) and their palaeobiogeographical implications	Cretaceous Research			104630	Elsevier BV	doi	10.1016/j.cretres.2020.104630	closed_access	artikel	peerrevartikel	"Palaeontology; This publication cites MfN collection specimens; This publication is a species description; Collection: Fossile Arthopoda, Bryozoa, Echinodermata, Trilobita"
2154	Schlüter, N.	Ifrim, C.	2020-10-16	2020	Santonian–Campanian (Late Cretaceous) echinoids from Coahuila, Mexico	Neues Jahrbuch für Geologie und Paläontologie - Abhandlungen	298	1	103-119	Schweizerbart	doi	10.1127/njgpa/2020/0937	closed_access	artikel	peerrevartikel	"Palaeontology; This publication is a species description; This publication is a taxonomic revision"
2155	"Renaudie, J.; Lazarus, D."	"Özen, V.; Faria, G."	2020-11-09	2020	Southern Ocean diatom diversity across the Eocene-Oligocene transition						internal-id	2c6a0798-b09a-40e6-b6e5-9124d9726d05	open_access	konfpo	poster	Department: Diversity Dynamics
2157	"Lasseck, M.; Khorramshahi, O.; Sturm, U."	Stehle, M.	2020-02-24	2020	Evaluation of acoustic pattern recognition of nightingale (Luscinia megarhynchos) recordings by citizens	Research Ideas and Outcomes	6		e50233	Pensoft Publishers	doi	10.3897/rio.6.e50233	open_access	artikel	peerrevartikel	Department: Biodiversity Informatics
2158	"Sturm, U.; Voigt-Heucke, S.; Moormann, A."		2020-09-11	2020	Die Artenkenntnis von Berliner Schüler_innen am Beispiel einheimischer Vögel	Zeitschrift für Didaktik der Naturwissenschaften			143-155	Springer Science and Business Media LLC	doi	10.1007/s40573-020-00117-8	open_access	artikel	peerrevartikel	"Department: Science in Society; Department: Education and Exhibition"
2159	Sturm, U.		2020-10-26	2020	Mit dem Smartphone in die Natur	nah dran sein - Mitteilungen aus der Alfred Toepfer Akademie für Naturschutz	31	1	31-33	Alfred Toepfer Akademie für Naturschutz	internal-id	8512032b-e5d6-40b6-8417-f60ab02fd93b	open_access	artikel	populartikel	Department: Science in Society
2160	Gräfe, S.		2020-11-01	2020	Totenmaske für einen Fuchs	Wissensdinge – Geschichten aus dem Naturkundemuseum			192-193	Reimer Verlag	internal-id	88cc697d-969f-44e7-9383-7f5d0d3b258d		artikel	sammelbandbeitrag	"This publication cites MfN collection specimens; Department: Humanities of Nature; Collection: Tierstimmenarchiv"
2161	Gräfe, S.	Schultz-Figueroa, B.	2020-10-28	2020	Mediating Disease	Pandemic Media: Preliminary Notes Toward an Inventory			243-249	Meson Press	internal-id	439198d0-da19-4b67-be68-3a1e46f5658f	open_access	artikel	sammelbandbeitrag	Department: Humanities of Nature
2162	Gräfe, S.		2020-07-10	2020	Der ‚Verein für Museen’ (1933–1957)	Museales Erzählen. Dinge, Räume, Narrative			297–318	Wilhelm Fink	internal-id	4fdacbe1-e149-47d5-acea-8eb716a3e6f1		artikel	sammelbandbeitrag	Department: Humanities of Nature
2163	Gräfe, S.	Bärnighausen, J.	2020-10-30	2020	Bilder der Natur						internal-id	adfe7a2c-ada2-4134-b3d0-1b92a246aadd	open_access	sammelband		"This publication cites MfN collection specimens; Department: Humanities of Nature; Collection: Historische Bild- und Schriftgutsammlung"
